virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
1236400	Pan troglodytes troglodytes polyomavirus 1	Viruses; Polyomaviridae; unclassified Polyomaviridae	NC_027532				37011	Pan troglodytes troglodytes	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan; Pan troglodytes		NCBI Virus, RefSeq		
928211	Pan troglodytes verus polyomavirus 1a	Viruses; Polyomaviridae; Alphapolyomavirus; Pan troglodytes polyomavirus 2	NC_025368				37012	Pan troglodytes verus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan; Pan troglodytes		RefSeq		
927576	Pan troglodytes verus polyomavirus 1b	Viruses; Polyomaviridae; unclassified Polyomaviridae; Pan troglodytes verus polyomavirus 1	HQ385747				37012	Pan troglodytes verus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan; Pan troglodytes		RefSeq		
928213	Pan troglodytes verus polyomavirus 2c	Viruses; Polyomaviridae; Alphapolyomavirus; Pan troglodytes polyomavirus 3; Pan troglodytes verus polyomavirus 2	HQ385750				37012	Pan troglodytes verus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan; Pan troglodytes		RefSeq		
1762023	Pan troglodytes verus polyomavirus 8	Viruses; Polyomaviridae; Betapolyomavirus; Pan troglodytes polyomavirus 8	NC_028635				37012	Pan troglodytes verus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan; Pan troglodytes				
2303411	Panax ginseng flexivirus 1	Viruses; Riboviria; Tymovirales; Betaflexiviridae; unclassified Betaflexiviridae	NC_040643				4054	Panax ginseng	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Apiales; Apiineae; Araliaceae; Panax		NCBI Virus, RefSeq		
1777016	Panax notoginseng virus A	Viruses; Riboviria; Totiviridae; unclassified Totiviridae	NC_029096				44586	Panax notoginseng	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Apiales; Apiineae; Araliaceae; Panax		NCBI Virus, RefSeq		
2248770	Panax notoginseng virus B	Viruses; Riboviria; Totiviridae; unclassified Totiviridae; Panax notoginseng virus A	NC_040551				44586	Panax notoginseng	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Apiales; Apiineae; Araliaceae; Panax		RefSeq		
796352	Panax virus Y	Viruses; Riboviria; Potyviridae; Potyvirus	NC_014252				44586	Panax notoginseng	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Apiales; Apiineae; Araliaceae; Panax		NCBI Virus, RefSeq		
1349409	Pandoravirus dulcis	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_021858				5755	Acanthamoeba castellanii	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba	23869018	Literature		
1605721	Pandoravirus inopinatum	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_026440				5756	Acanthamoeba sp.	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba		NCBI Virus, RefSeq		
2107707	Pandoravirus macleodensis	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_037665				5756	Acanthamoeba sp.	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba		NCBI Virus, RefSeq		
2107708	Pandoravirus neocaledonia	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_037666				5756	Acanthamoeba sp.	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba		NCBI Virus, RefSeq		
2107709	Pandoravirus quercus	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_037667				5756	Acanthamoeba sp.	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba		NCBI Virus, RefSeq		
1349410	Pandoravirus salinus	Viruses; unclassified viruses; unclassified DNA viruses; unclassified dsDNA viruses; Pandoravirus	NC_022098				5755	Acanthamoeba castellanii	Eukaryota; Discosea; Longamoebia; Acanthamoebidae; Acanthamoeba	23869018	Literature		
2282645	Panicum ecklonii-associated virus	Viruses; unclassified viruses; unclassified DNA viruses	NC_040651				1633975	Panicum ecklonii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Panicinae; Panicum		NCBI Virus, RefSeq		
154834	Panicum mosaic satellite virus	Viruses; Riboviria; Papanivirus; Panicum papanivirus 1	NC_003847				4543	Cenchrus americanus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Cenchrinae; Cenchrus		UniProt		
154834	Panicum mosaic satellite virus	Viruses; Riboviria; Papanivirus; Panicum papanivirus 1	NC_003847				38727	Panicum virgatum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Panicinae; Panicum; Panicum sect. Hiantes		UniProt		
154834	Panicum mosaic satellite virus	Viruses; Riboviria; Papanivirus; Panicum papanivirus 1	NC_003847				158163	Stenotaphrum secundatum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Cenchrinae; Stenotaphrum		UniProt		
154834	Panicum mosaic satellite virus	Viruses; Riboviria; Papanivirus; Panicum papanivirus 1	NC_003847				866555	Eremochloa ophiuroides	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Andropogoneae; Rottboelliinae; Eremochloa		UniProt		
40279	Panicum mosaic virus	Viruses; Riboviria; Tombusviridae; Procedovirinae; Panicovirus	NC_002598	T40326			38727	Panicum virgatum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Panicinae; Panicum; Panicum sect. Hiantes		UniProt		
40279	Panicum mosaic virus	Viruses; Riboviria; Tombusviridae; Procedovirinae; Panicovirus	NC_002598	T40326			58090	Muhlenbergia	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Chloridoideae; Cynodonteae; Muhlenbergiinae		UniProt		
10826	Panicum streak virus	Viruses; Geminiviridae; Mastrevirus	NC_001647				4577	Zea mays	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Andropogoneae; Tripsacinae; Zea	11504417	Literature		
10826	Panicum streak virus	Viruses; Geminiviridae; Mastrevirus	NC_001647				59788	Megathyrsus maximus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Melinidinae; Megathyrsus	11504417	Literature		
268779	Panicum streak virus - Karino	Viruses; Geminiviridae; Mastrevirus; Panicum streak virus	L39638				4539	Panicum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Poales; Poaceae; Panicoideae; Paniceae; Panicinae				
188763	Panine betaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Betaherpesvirinae; Cytomegalovirus	NC_003521				9598	Pan troglodytes	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Pan		NCBI Virus, RefSeq		
159602	Panine gammaherpesvirus 1	Viruses; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus	NC_038859										
2016467	Pansavirus 1	Viruses; Riboviria; unclassified Riboviria; unclassified ssRNA viruses	NC_035183				9646	Ailuropoda melanoleuca	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Ursidae; Ailuropoda	28780905	Literature		
2016468	Pansavirus 2	Viruses; Riboviria; unclassified Riboviria; unclassified ssRNA viruses	NC_035182				9646	Ailuropoda melanoleuca	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Ursidae; Ailuropoda	28780905	Literature		
323366	Panthera leo persica papillomavirus type 1	Viruses; Papillomaviridae; Firstpapillomavirinae; Lambdapapillomavirus; Lambdapapillomavirus 1	AY904724				83386	Panthera leo persica	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Feliformia; Felidae; Pantherinae; Panthera; Panthera leo		RefSeq		
2170405	Panthera leo polyomavirus 1	Viruses; Polyomaviridae; unclassified Polyomaviridae	NC_040822				9689	Panthera leo	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Feliformia; Felidae; Pantherinae; Panthera		NCBI Virus, RefSeq		
881915	Pantoea phage LIMElight	Viruses; Caudovirales; Podoviridae; Autographivirinae; Phikmvvirus; Pantoea virus Limelight	NC_019454				549	Pantoea agglomerans	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea agglomerans group		RefSeq		
943335	Pantoea phage LIMEzero	Viruses; Caudovirales; Podoviridae; Autographivirinae; Phikmvvirus; Pantoea virus Limezero	NC_015585				549	Pantoea agglomerans	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea agglomerans group		RefSeq		
2099652	Pantoea phage vB_PagS_Vid5	Viruses; Caudovirales; Siphoviridae; Vidquintavirus; Pantoea virus Vid5	NC_042120				549	Pantoea agglomerans	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea agglomerans group		RefSeq		
928315	Papaya leaf crumple virus	Viruses; Geminiviridae; Begomovirus	HE580236				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
913602	Papaya leaf crumple virus-Najafgarh 1 [India:New Delhi:Papaya:2008]	Viruses; Geminiviridae; Begomovirus; Papaya leaf crumple virus	HM140369				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		RefSeq		
913601	Papaya leaf crumple virus-Nirulas [India:New Delhi:Papaya:2007]	Viruses; Geminiviridae; Begomovirus; Papaya leaf crumple virus	HM140368				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		RefSeq		
913600	Papaya leaf crumple virus-Panipat 8 [India:Panipat:Papaya:2008]	Viruses; Geminiviridae; Begomovirus; Papaya leaf crumple virus	NC_014707				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		RefSeq		
1112202	Papaya leaf curl alphasatellite	Viruses; Alphasatellitidae; Geminialphasatellitinae; unclassified Begomovirus-associated alphasatellites	NC_023292				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		NCBI Virus, RefSeq		
714640	Papaya leaf curl betasatellite	Viruses; Tolecusatellitidae; Betasatellite	NC_004706				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
1036255	Papaya leaf curl betasatellite-Panipat 6 [India:Panipat:Papaya:2008]	Viruses; Tolecusatellitidae; Betasatellite; Papaya leaf curl India betasatellite	NC_038680				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		RefSeq		
1507984	Papaya leaf curl China betasatellite [China:Hainan:2014]	Viruses; Tolecusatellitidae; Betasatellite; Papaya leaf curl China betasatellite	NC_038679				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		RefSeq		
229634	Papaya leaf curl China virus	Viruses; Geminiviridae; Begomovirus	NC_005321				68299	Ageratum conyzoides	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Asterales; Asteraceae; Asteroideae; Eupatorieae; Ageratum		NCBI Virus, RefSeq		
631718	Papaya leaf curl China virus GX4	Viruses; Geminiviridae; Begomovirus; Papaya leaf curl China virus	FN297834				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
623710	Papaya leaf curl China virus HeNZM1	Viruses; Geminiviridae; Begomovirus; Papaya leaf curl China virus	FN256260				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
283663	Papaya leaf curl China virus-Guangzhou isolate	Viruses; Geminiviridae; Begomovirus; Papaya leaf curl Guandong virus	AY650283				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
1504733	Papaya leaf curl Faisalabad virus	Viruses; unclassified viruses	NC_033276				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		NCBI Virus, RefSeq		
271479	Papaya leaf curl Guandong virus	Viruses; Geminiviridae; Begomovirus	NC_005844				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		NCBI Virus, RefSeq		
53260	Papaya leaf curl virus	Viruses; Geminiviridae; Begomovirus	NC_004147				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
46917	Papaya leaf distortion mosaic virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_005028				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		Literature		
46917	Papaya leaf distortion mosaic virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_005028				3657	Cucumis melo var. conomon	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Benincaseae; Cucumis; Cucumis melo; Cucumis melo subsp. agrestis		Literature		
46917	Papaya leaf distortion mosaic virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_005028				3659	Cucumis sativus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Benincaseae; Cucumis		Literature		
46917	Papaya leaf distortion mosaic virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_005028				61886	Cucumis metulifer	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Benincaseae; Cucumis		Literature		
46917	Papaya leaf distortion mosaic virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_005028				869827	Cucumis sativus var. sativus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Benincaseae; Cucumis; Cucumis sativus		Literature		
685899	Papaya lethal yellowing virus	Viruses; Riboviria; Solemoviridae; Sobemovirus	NC_018449				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		NCBI Virus, RefSeq		
1497848	Papaya meleira virus	Viruses; Riboviria; Totiviridae; unclassified Totiviridae	NC_028378				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
12181	Papaya mosaic virus	Viruses; Riboviria; Tymovirales; Alphaflexiviridae; Potexvirus	NC_001748	T40271			3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		UniProt		
12181	Papaya mosaic virus	Viruses; Riboviria; Tymovirales; Alphaflexiviridae; Potexvirus	NC_001748	T40271			108055	Ullucus tuberosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Caryophyllales; Cactineae; Basellaceae; Ullucus		UniProt		
12205	Papaya ringspot virus	Viruses; Riboviria; Potyviridae; Potyvirus	NC_001785	T40320			3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica		UniProt		
12206	Papaya ringspot virus P	Viruses; Riboviria; Potyviridae; Potyvirus; Papaya ringspot virus	EF017707				3649	Carica papaya	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Brassicales; Caricaceae; Carica				
12207	Papaya ringspot virus W	Viruses; Riboviria; Potyviridae; Potyvirus; Papaya ringspot virus	AY010722				3654	Citrullus lanatus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus		UniProt		
12207	Papaya ringspot virus W	Viruses; Riboviria; Potyviridae; Potyvirus; Papaya ringspot virus	AY010722				3663	Cucurbita pepo	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Cucurbiteae; Cucurbita		UniProt		
12207	Papaya ringspot virus W	Viruses; Riboviria; Potyviridae; Potyvirus; Papaya ringspot virus	AY010722				3673	Momordica charantia	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Cucurbitales; Cucurbitaceae; Momordiceae; Momordica		UniProt		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				9541	Macaca fascicularis	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				9545	Macaca nemestrina	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				9556	Papio cynocephalus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Papio		NCBI Virus, RefSeq		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt		
340907	Papiine alphaherpesvirus 2	Viruses; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus	NC_007653				90387	Macaca leonina	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
106332	Papiine gammaherpesvirus 1	Viruses; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus	NC_043058				9541	Macaca fascicularis	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
106332	Papiine gammaherpesvirus 1	Viruses; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus	NC_043058				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
106332	Papiine gammaherpesvirus 1	Viruses; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus	NC_043058				9545	Macaca nemestrina	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca		UniProt		
